xtime[s] xdist[m] speed[km/h] nmot[rpm] gear[n] accx[g] accy[g] accz[g] steer[deg] yaw[deg/s] dam_fl[mm] dam_fr[mm] dam_rl[mm] dam_rr[mm] Jounce_FL[mm] Jounce_FR[mm] Jounce_RL[mm] Jounce_RR[mm] Ride_AxleFront[mm] Ride_AxleRear[mm] SideSlipFL[deg] SideSlipFR[deg] SideSlipRL[deg] SideSlipRR[deg] SideSlipCG[deg] slip_fl[pct] slip_fr[pct] slip_rl[pct] slip_rr[pct] AeroBalance[pct] Cx[none] pbrake_f[bar] pbrake_r[bar] Load_FL_Ch1[kN] Load_FR_Ch1[kN] Load_RL_Ch1[kN] Load_RR_Ch1[kN] vwheel_fl[km/h] vwheel_fr[km/h] vwheel_rl[km/h] vwheel_rr[km/h] acc_fl[g] acc_fr[g] acc_rl[g] acc_rr[g] Fz_fl[kN] Fz_fr[kN] Fz_rl[kN] Fz_rr[kN] roll[deg] aps[%] me_act[Nm] md_rl[Nm] md_rr[Nm] damper_force_FC[kN] damper_force_RC[kN] dam_3rd_front[mm] dam_3rd_rear[mm] CamberFL[deg] CamberFR[deg] CamberRL[deg] CamberRR[deg] ToeFL[deg] ToeFR[deg] ToeRL[deg] ToeRR[deg] CLA[m2] Fx_FL[kN] Fx_FR[kN] Fx_RL[kN] Fx_RR[kN] Fy_FL[kN] Fy_FR[kN] Fy_RL[kN] Fy_RR[kN] 
16.020 1088.166 136.184 7218.914 2.000 0.540 -1.849 -0.032 -24.720 28.045 8.169 -6.492 8.593 -7.821 10.211 -8.115 10.742 -9.776 57.337 70.084 -4.246 -4.574 -4.512 -4.817 -3.630 -0.054 -0.495 3.215 5.812 40.722 1.118 0.005 0.003 3.460 -3.048 5.783 -1.156 137.286 133.760 142.037 142.584 0.033 0.032 0.033 0.032 5108.940 550.618 6400.539 2412.970 -1.013 58.186 429.574 1749.310 912.503 0.003 0.000 -10.768 -16.085 -1.916 -3.158 -1.520 -3.004 1.928 2.199 -0.105 0.104 3.657 -0.077 -0.067 4.960 2.560 7.889 0.882 9.016 3.211
16.078 1090.388 137.041 7263.546 2.000 0.541 -1.852 -0.033 -24.407 27.886 8.256 -6.455 8.690 -7.772 10.321 -8.069 10.862 -9.715 57.249 69.977 -4.239 -4.566 -4.503 -4.807 -3.633 -0.054 -0.491 3.219 5.788 40.733 1.118 0.005 0.003 3.481 -3.044 5.815 -1.136 138.136 134.629 142.920 143.467 0.034 0.035 0.031 0.031 5122.412 553.100 6414.200 2420.806 -1.015 58.980 432.556 1759.166 916.734 0.003 0.000 -10.675 -16.016 -1.913 -3.163 -1.521 -3.008 1.902 2.173 -0.105 0.104 3.658 -0.077 -0.067 4.982 2.565 7.905 0.886 9.026 3.221
16.195 1094.863 138.790 7355.088 2.000 0.546 -1.860 -0.033 -23.750 27.695 8.375 -6.404 8.929 -7.593 10.469 -8.005 11.162 -9.491 57.129 69.669 -4.229 -4.555 -4.504 -4.807 -3.654 -0.054 -0.491 3.239 5.762 40.712 1.117 0.005 0.003 3.513 -3.041 5.895 -1.077 139.877 136.381 144.742 145.291 0.032 0.032 0.034 0.034 5143.509 555.281 6447.925 2445.186 -1.018 60.049 435.483 1774.808 921.909 0.003 0.000 -10.547 -15.817 -1.907 -3.173 -1.526 -3.017 1.846 2.117 -0.105 0.105 3.657 -0.078 -0.067 5.030 2.584 7.931 0.888 9.052 3.254
16.253 1097.123 139.658 7393.049 2.000 0.538 -1.869 -0.033 -23.438 27.530 8.453 -6.379 9.048 -7.522 10.566 -7.973 11.309 -9.403 57.042 69.538 -4.224 -4.550 -4.499 -4.801 -3.660 -0.053 -0.488 3.172 5.660 40.718 1.117 0.005 0.003 3.548 -3.037 5.932 -1.073 140.739 137.259 145.536 146.078 0.030 0.029 0.036 0.036 5167.137 557.574 6466.014 2445.504 -1.022 59.346 429.284 1752.779 910.656 0.003 0.000 -10.471 -15.727 -1.903 -3.179 -1.526 -3.022 1.820 2.091 -0.105 0.105 3.658 -0.076 -0.067 4.975 2.561 7.962 0.892 9.103 3.273
16.311 1099.384 140.510 7430.713 2.000 0.546 -1.868 -0.033 -22.888 27.354 8.539 -6.340 9.143 -7.468 10.673 -7.925 11.429 -9.335 56.959 69.427 -4.190 -4.515 -4.484 -4.784 -3.656 -0.053 -0.485 3.216 5.680 40.726 1.117 0.005 0.003 3.562 -3.033 5.961 -1.044 141.587 138.126 146.468 147.014 0.037 0.037 0.030 0.030 5175.884 560.262 6476.447 2458.207 -1.023 60.791 438.616 1782.185 924.753 0.003 0.000 -10.378 -15.656 -1.899 -3.186 -1.528 -3.026 1.774 2.044 -0.105 0.105 3.658 -0.078 -0.067 5.043 2.584 7.961 0.894 9.087 3.278
16.426 1103.908 142.266 7321.983 2.000 0.556 -1.872 -0.033 -22.025 27.154 8.617 -6.293 9.400 -7.227 10.772 -7.867 11.750 -9.034 56.879 69.058 -4.156 -4.479 -4.479 -4.778 -3.670 -0.054 -0.488 3.272 5.696 40.677 1.116 0.005 0.003 3.578 -3.028 6.046 -0.957 143.338 139.886 148.351 148.903 0.031 0.030 0.036 0.036 5184.962 563.112 6510.491 2494.805 -1.024 64.389 456.740 1812.854 937.527 0.003 0.000 -10.284 -15.419 -1.893 -3.194 -1.536 -3.034 1.702 1.971 -0.105 0.105 3.656 -0.079 -0.068 5.138 2.627 7.959 0.896 9.093 3.313
16.483 1106.161 143.127 7048.151 2.000 0.547 -1.883 -0.033 -21.784 26.967 8.683 -6.272 9.528 -7.138 10.854 -7.840 11.910 -8.923 56.798 68.909 -4.153 -4.476 -4.470 -4.767 -3.672 -0.052 -0.484 3.186 5.574 40.677 1.116 0.005 0.003 3.616 -3.024 6.086 -0.958 144.192 140.760 149.107 149.651 0.028 0.027 0.039 0.038 5210.948 565.715 6530.825 2493.264 -1.027 65.277 467.293 1783.548 922.515 0.003 0.000 -10.218 -15.316 -1.889 -3.200 -1.537 -3.040 1.682 1.951 -0.105 0.105 3.656 -0.078 -0.068 5.066 2.598 7.995 0.900 9.155 3.333
16.539 1108.385 143.962 6597.682 3.000 0.558 -1.879 -0.034 -21.125 26.793 8.766 -6.234 9.625 -7.079 10.957 -7.793 12.031 -8.849 56.720 68.794 -4.104 -4.425 -4.450 -4.746 -3.663 -0.053 -0.481 3.257 5.625 40.683 1.116 0.005 0.003 3.627 -3.019 6.112 -0.924 145.024 141.611 150.061 150.613 0.038 0.039 0.029 0.029 5216.851 568.834 6538.675 2508.566 -1.028 68.902 515.667 1826.308 943.575 0.003 0.000 -10.129 -15.242 -1.884 -3.207 -1.539 -3.043 1.627 1.895 -0.105 0.105 3.657 -0.080 -0.069 5.166 2.633 7.982 0.902 9.121 3.333
16.647 1112.745 145.672 6341.700 3.000 0.573 -1.880 -0.034 -20.172 26.604 8.814 -6.190 9.884 -6.804 11.018 -7.737 12.355 -8.505 56.671 68.395 -4.055 -4.374 -4.441 -4.737 -3.672 -0.054 -0.487 3.337 5.671 40.616 1.115 0.005 0.003 3.628 -3.013 6.197 -0.817 146.732 143.325 151.936 152.496 0.029 0.029 0.037 0.037 5215.979 572.491 6571.137 2553.629 -1.026 70.144 552.630 1866.082 961.565 0.003 0.000 -10.059 -14.987 -1.879 -3.214 -1.550 -3.050 1.547 1.814 -0.106 0.105 3.653 -0.082 -0.070 5.289 2.695 7.957 0.904 9.111 3.370
16.699 1114.864 146.493 6354.322 3.000 0.562 -1.891 -0.033 -19.924 26.407 8.867 -6.171 10.013 -6.702 11.083 -7.714 12.516 -8.377 56.599 68.237 -4.048 -4.367 -4.429 -4.724 -3.671 -0.053 -0.483 3.238 5.536 40.610 1.114 0.005 0.003 3.666 -3.009 6.239 -0.819 147.546 144.159 152.628 153.178 0.025 0.024 0.042 0.041 5242.037 575.111 6592.525 2551.654 -1.029 68.584 542.197 1831.507 943.717 0.003 0.000 -10.007 -14.877 -1.875 -3.219 -1.551 -3.057 1.526 1.793 -0.106 0.105 3.653 -0.080 -0.070 5.206 2.661 7.991 0.908 9.181 3.392
16.750 1116.933 147.287 6387.420 3.000 0.576 -1.885 -0.034 -19.313 26.252 8.944 -6.137 10.113 -6.639 11.179 -7.671 12.642 -8.299 56.527 68.120 -4.000 -4.318 -4.410 -4.703 -3.661 -0.054 -0.481 3.330 5.613 40.614 1.114 0.005 0.003 3.675 -3.003 6.264 -0.786 148.338 144.968 153.576 154.136 0.040 0.040 0.028 0.028 5246.993 578.523 6599.031 2567.133 -1.030 71.048 561.159 1884.769 970.083 0.003 0.000 -9.923 -14.800 -1.870 -3.226 -1.553 -3.060 1.475 1.741 -0.106 0.105 3.653 -0.082 -0.071 5.328 2.704 7.974 0.910 9.132 3.386
16.847 1120.961 148.888 6459.620 3.000 0.592 -1.883 -0.034 -18.369 26.083 8.974 -6.094 10.359 -6.360 11.217 -7.617 12.949 -7.950 56.497 67.726 -3.947 -4.262 -4.400 -4.692 -3.667 -0.055 -0.486 3.420 5.673 40.542 1.113 0.004 0.002 3.667 -2.996 6.341 -0.672 149.938 146.572 155.357 155.924 0.029 0.029 0.038 0.038 5239.352 582.954 6627.878 2615.684 -1.027 72.639 572.101 1926.435 990.020 0.003 0.000 -9.868 -14.549 -1.866 -3.231 -1.565 -3.066 1.397 1.662 -0.106 0.105 3.649 -0.084 -0.073 5.459 2.774 7.934 0.913 9.112 3.423
16.895 1122.938 149.670 6486.588 3.000 0.583 -1.894 -0.033 -18.054 25.886 9.014 -6.077 10.485 -6.247 11.267 -7.596 13.106 -7.809 56.436 67.562 -3.933 -4.248 -4.389 -4.680 -3.666 -0.053 -0.484 3.327 5.546 40.530 1.113 0.004 0.003 3.701 -2.992 6.384 -0.668 150.715 147.368 156.015 156.573 0.023 0.023 0.043 0.043 5262.649 585.486 6649.128 2615.826 -1.030 71.226 560.966 1894.340 973.300 0.003 0.000 -9.826 -14.436 -1.862 -3.236 -1.567 -3.072 1.370 1.635 -0.106 0.105 3.648 -0.083 -0.073 5.384 2.744 7.959 0.916 9.180 3.446
16.943 1124.934 150.450 6525.854 3.000 0.597 -1.887 -0.034 -17.378 25.721 9.084 -6.044 10.589 -6.174 11.356 -7.556 13.236 -7.717 56.368 67.435 -3.879 -4.193 -4.369 -4.659 -3.655 -0.055 -0.482 3.424 5.628 40.530 1.113 0.004 0.002 3.711 -2.985 6.409 -0.634 151.493 148.164 156.959 157.528 0.040 0.041 0.028 0.028 5267.355 589.547 6655.509 2632.080 -1.030 73.939 580.441 1950.229 1001.449 0.003 0.000 -9.749 -14.352 -1.857 -3.243 -1.570 -3.075 1.314 1.578 -0.106 0.105 3.648 -0.085 -0.074 5.512 2.790 7.935 0.918 9.126 3.439
17.038 1128.947 152.094 6601.787 3.000 0.615 -1.883 -0.034 -16.223 25.474 9.107 -5.995 10.842 -5.866 11.384 -7.494 13.552 -7.333 56.340 67.017 -3.807 -4.118 -4.353 -4.642 -3.657 -0.055 -0.486 3.518 5.687 40.452 1.112 0.004 0.002 3.699 -2.974 6.486 -0.510 153.136 149.821 158.791 159.366 0.029 0.029 0.038 0.038 5256.692 596.388 6683.136 2684.982 -1.026 75.810 591.919 1993.803 1023.469 0.003 0.000 -9.696 -14.084 -1.852 -3.249 -1.583 -3.080 1.218 1.480 -0.107 0.106 3.644 -0.087 -0.076 5.650 2.867 7.874 0.922 9.099 3.477
17.085 1130.958 152.914 6630.360 3.000 0.607 -1.892 -0.033 -15.785 25.213 9.143 -5.974 10.971 -5.737 11.429 -7.468 13.713 -7.171 56.281 66.837 -3.781 -4.091 -4.336 -4.623 -3.651 -0.054 -0.483 3.426 5.559 40.438 1.111 0.004 0.002 3.731 -2.968 6.529 -0.500 153.950 150.660 159.485 160.052 0.023 0.023 0.043 0.043 5278.126 599.976 6704.379 2687.837 -1.027 74.557 581.697 1964.975 1008.227 0.003 0.000 -9.653 -13.961 -1.848 -3.255 -1.586 -3.086 1.181 1.443 -0.107 0.106 3.643 -0.086 -0.076 5.584 2.841 7.887 0.926 9.164 3.501
17.133 1132.992 153.735 6671.456 3.000 0.623 -1.882 -0.034 -14.850 24.937 9.208 -5.934 11.076 -5.641 11.511 -7.418 13.844 -7.051 56.213 66.693 -3.704 -4.011 -4.306 -4.592 -3.634 -0.055 -0.480 3.526 5.635 40.434 1.111 0.004 0.002 3.737 -2.958 6.553 -0.455 154.767 151.509 160.474 161.050 0.041 0.041 0.027 0.028 5279.375 606.603 6709.336 2708.882 -1.026 77.608 602.468 2024.035 1039.446 0.003 0.000 -9.574 -13.866 -1.842 -3.262 -1.590 -3.088 1.104 1.364 -0.107 0.106 3.643 -0.088 -0.078 5.720 2.896 7.835 0.929 9.102 3.496
17.227 1137.029 155.456 6751.058 3.000 0.646 -1.874 -0.034 -13.791 24.455 9.204 -5.869 11.336 -5.280 11.506 -7.336 14.170 -6.600 56.199 66.228 -3.622 -3.926 -4.257 -4.541 -3.609 -0.056 -0.481 3.630 5.690 40.342 1.110 0.004 0.002 3.711 -2.940 6.634 -0.309 156.474 153.258 162.394 162.977 0.028 0.028 0.038 0.039 5258.779 617.525 6736.902 2771.981 -1.019 80.285 618.140 2080.916 1069.737 0.003 0.000 -9.528 -13.569 -1.839 -3.265 -1.606 -3.093 1.015 1.275 -0.107 0.106 3.637 -0.091 -0.080 5.896 2.996 7.744 0.938 9.052 3.531
17.273 1139.031 156.314 6781.022 3.000 0.640 -1.882 -0.033 -13.574 24.097 9.223 -5.843 11.475 -5.122 11.529 -7.304 14.343 -6.402 56.152 66.019 -3.599 -3.903 -4.218 -4.500 -3.585 -0.055 -0.478 3.539 5.558 40.316 1.109 0.004 0.002 3.737 -2.933 6.683 -0.290 157.317 154.138 163.121 163.699 0.022 0.022 0.043 0.044 5275.947 621.871 6759.718 2779.074 -1.020 79.352 609.854 2059.399 1057.773 0.003 0.000 -9.495 -13.428 -1.838 -3.268 -1.610 -3.098 0.997 1.256 -0.108 0.106 3.636 -0.090 -0.081 5.852 2.981 7.750 0.942 9.109 3.554
17.319 1141.058 157.178 6825.932 3.000 0.663 -1.866 -0.034 -13.005 23.748 9.283 -5.798 11.589 -5.020 11.604 -7.247 14.487 -6.275 56.091 65.861 -3.526 -3.827 -4.157 -4.437 -3.538 -0.057 -0.476 3.667 5.660 40.307 1.109 0.004 0.002 3.733 -2.921 6.709 -0.233 158.169 155.028 164.201 164.790 0.047 0.047 0.022 0.022 5270.789 629.504 6762.981 2806.568 -1.018 83.829 639.270 2142.066 1103.376 0.003 0.000 -9.416 -13.325 -1.836 -3.272 -1.616 -3.100 0.950 1.208 -0.108 0.106 3.635 -0.094 -0.082 6.043 3.063 7.682 0.947 9.009 3.535
17.410 1145.062 159.041 6926.163 3.000 0.717 -1.829 -0.033 -11.200 23.325 9.131 -5.722 11.888 -4.441 11.414 -7.153 14.860 -5.551 56.220 65.188 -3.362 -3.658 -4.093 -4.372 -3.496 -0.060 -0.489 3.984 5.938 40.114 1.108 0.004 0.002 3.625 -2.886 6.789 0.051 160.028 156.910 166.617 167.219 0.027 0.027 0.038 0.038 5189.920 650.270 6778.901 2931.592 -0.998 90.391 679.450 2274.081 1183.452 0.003 0.000 -9.474 -12.905 -1.836 -3.268 -1.646 -3.098 0.800 1.056 -0.108 0.107 3.623 -0.100 -0.090 6.431 3.303 7.418 0.959 8.810 3.567
17.456 1147.069 160.011 6962.193 3.000 0.717 -1.830 -0.032 -10.333 22.880 9.062 -5.693 12.055 -4.136 11.327 -7.116 15.069 -5.171 56.239 64.850 -3.288 -3.582 -4.050 -4.327 -3.470 -0.059 -0.488 3.915 5.824 40.035 1.107 0.004 0.002 3.625 -2.869 6.842 0.121 160.987 157.911 167.491 168.088 0.011 0.011 0.050 0.051 5188.036 661.065 6801.205 2960.765 -0.991 89.699 672.051 2259.654 1177.005 0.003 0.000 -9.504 -12.680 -1.833 -3.270 -1.658 -3.102 0.728 0.983 -0.109 0.107 3.619 -0.099 -0.092 6.424 3.320 7.340 0.967 8.849 3.606
17.503 1149.188 161.088 7033.279 3.000 0.765 -1.801 -0.032 -10.385 22.760 8.965 -5.657 12.268 -3.796 11.206 -7.071 15.334 -4.744 56.319 64.442 -3.278 -3.572 -4.016 -4.294 -3.446 -0.063 -0.489 4.282 6.187 39.917 1.106 0.003 0.002 3.567 -2.854 6.912 0.254 162.050 158.987 169.200 169.816 0.031 0.033 0.029 0.032 5147.040 669.977 6813.753 3024.620 -0.982 97.819 725.496 2415.664 1265.019 0.003 0.000 -9.549 -12.416 -1.840 -3.261 -1.675 -3.104 0.733 0.988 -0.109 0.107 3.611 -0.106 -0.094 6.809 3.507 7.274 0.978 8.624 3.561
17.600 1153.582 163.381 7137.458 3.000 0.782 -1.805 -0.031 -10.613 22.839 8.870 -5.645 12.736 -3.235 11.088 -7.056 15.920 -4.044 56.371 63.717 -3.290 -3.585 -3.993 -4.270 -3.429 -0.065 -0.495 4.356 6.243 39.743 1.104 0.003 0.002 3.571 -2.845 7.046 0.375 164.337 161.248 171.717 172.337 0.021 0.021 0.041 0.041 5150.076 675.395 6865.344 3079.300 -0.978 99.995 732.689 2452.543 1282.675 0.003 0.000 -9.611 -11.927 -1.844 -3.255 -1.695 -3.118 0.751 1.008 -0.110 0.108 3.600 -0.109 -0.095 6.949 3.593 7.291 0.987 8.615 3.585
17.651 1155.873 164.564 7182.413 3.000 0.773 -1.819 -0.031 -10.530 22.868 8.928 -5.643 12.954 -3.076 11.160 -7.053 16.193 -3.844 56.295 63.467 -3.288 -3.583 -3.988 -4.265 -3.429 -0.064 -0.495 4.267 6.139 39.722 1.104 0.003 0.002 3.627 -2.843 7.108 0.365 165.523 162.426 172.805 173.422 0.027 0.026 0.036 0.036 5188.896 676.903 6894.944 3074.521 -0.983 99.922 727.319 2437.089 1271.011 0.003 0.000 -9.566 -11.748 -1.840 -3.260 -1.697 -3.128 0.744 1.001 -0.110 0.108 3.598 -0.109 -0.096 6.906 3.561 7.342 0.989 8.695 3.605
17.705 1158.356 165.824 7231.480 3.000 0.765 -1.832 -0.032 -10.548 22.908 9.067 -5.619 13.148 -3.006 11.334 -7.024 16.435 -3.758 56.154 63.294 -3.297 -3.593 -3.988 -4.264 -3.432 -0.063 -0.488 4.190 6.048 39.744 1.103 0.003 0.002 3.685 -2.838 7.158 0.354 166.784 163.686 173.994 174.607 0.033 0.032 0.033 0.032 5228.797 680.463 6919.302 3069.005 -0.991 99.999 722.075 2421.970 1259.622 0.003 0.000 -9.444 -11.624 -1.836 -3.269 -1.696 -3.138 0.745 1.002 -0.110 0.108 3.599 -0.107 -0.095 6.863 3.529 7.407 0.996 8.764 3.621
17.814 1163.419 168.303 7324.689 3.000 0.749 -1.857 -0.034 -10.060 22.604 9.390 -5.517 13.476 -2.900 11.737 -6.896 16.846 -3.625 55.823 62.985 -3.275 -3.570 -3.965 -4.239 -3.428 -0.061 -0.474 4.009 5.811 39.816 1.102 0.003 0.002 3.790 -2.823 7.261 0.369 169.255 166.196 176.254 176.857 0.035 0.035 0.032 0.032 5299.437 689.677 6970.107 3072.506 -1.004 100.000 710.921 2386.943 1239.030 0.004 0.000 -9.127 -11.420 -1.827 -3.288 -1.694 -3.155 0.703 0.961 -0.110 0.108 3.602 -0.105 -0.094 6.766 3.474 7.481 1.007 8.907 3.673
17.868 1165.976 169.522 7370.095 3.000 0.744 -1.867 -0.034 -9.833 22.279 9.550 -5.447 13.631 -2.835 11.938 -6.809 17.038 -3.543 55.650 62.822 -3.256 -3.551 -3.933 -4.206 -3.410 -0.060 -0.467 3.924 5.689 39.853 1.102 0.003 0.002 3.836 -2.813 7.316 0.390 170.462 167.441 177.360 177.958 0.036 0.036 0.032 0.032 5329.583 696.335 6995.909 3080.286 -1.009 99.991 708.030 2377.039 1233.865 0.004 0.000 -8.955 -11.317 -1.824 -3.297 -1.694 -3.162 0.684 0.942 -0.110 0.108 3.604 -0.104 -0.093 6.737 3.459 7.502 1.014 8.962 3.696
17.925 1168.699 170.807 7415.937 3.000 0.739 -1.881 -0.034 -10.589 21.840 9.701 -5.365 13.810 -2.743 12.126 -6.706 17.263 -3.429 55.478 62.620 -3.296 -3.592 -3.872 -4.142 -3.365 -0.059 -0.455 3.825 5.547 39.883 1.102 0.003 0.002 3.879 -2.805 7.392 0.405 171.713 168.750 178.502 179.099 0.031 0.032 0.035 0.037 5360.132 701.690 7029.957 3086.459 -1.015 100.001 705.960 2372.621 1228.783 0.004 0.000 -8.780 -11.190 -1.829 -3.298 -1.695 -3.171 0.746 1.005 -0.110 0.108 3.605 -0.103 -0.091 6.728 3.448 7.588 1.027 9.011 3.709
18.039 1174.114 173.292 7460.906 3.000 0.714 -1.923 -0.035 -13.806 21.779 10.052 -5.256 14.231 -2.684 12.566 -6.570 17.789 -3.355 55.113 62.280 -3.459 -3.760 -3.746 -4.014 -3.249 -0.058 -0.441 3.532 5.214 39.964 1.101 0.003 0.002 4.010 -2.810 7.549 0.363 174.150 171.203 180.567 181.152 0.034 0.034 0.037 0.037 5454.361 700.135 7104.471 3068.441 -1.038 100.000 692.990 2322.585 1198.277 0.004 0.000 -8.437 -10.966 -1.845 -3.296 -1.686 -3.196 1.011 1.277 -0.111 0.108 3.609 -0.101 -0.086 6.593 3.371 7.883 1.045 9.163 3.714
18.094 1176.806 174.466 7384.895 3.000 0.691 -1.945 -0.036 -15.221 21.930 10.268 -5.200 14.419 -2.716 12.836 -6.500 18.023 -3.395 54.886 62.179 -3.516 -3.820 -3.688 -3.954 -3.190 -0.057 -0.432 3.336 5.004 40.038 1.100 0.003 0.002 4.092 -2.805 7.607 0.321 175.314 172.358 181.446 182.016 0.038 0.036 0.038 0.035 5512.364 703.632 7134.197 3049.778 -1.051 99.995 685.885 2265.450 1171.059 0.004 0.000 -8.234 -10.894 -1.851 -3.299 -1.679 -3.208 1.127 1.397 -0.110 0.108 3.612 -0.099 -0.084 6.436 3.301 8.017 1.057 9.262 3.719
18.153 1179.664 175.647 7129.197 3.000 0.662 -1.965 -0.037 -16.268 22.077 10.544 -5.107 14.557 -2.809 13.180 -6.384 18.196 -3.512 54.584 62.160 -3.536 -3.842 -3.623 -3.888 -3.124 -0.055 -0.414 3.119 4.769 40.160 1.100 0.003 0.002 4.185 -2.786 7.642 0.271 176.492 173.543 182.291 182.838 0.043 0.041 0.035 0.032 5576.381 716.194 7153.995 3026.801 -1.064 100.001 692.615 2193.510 1141.901 0.004 0.000 -7.958 -10.875 -1.854 -3.306 -1.671 -3.218 1.212 1.485 -0.110 0.108 3.619 -0.096 -0.081 6.227 3.215 8.124 1.079 9.354 3.722
18.269 1185.352 177.870 6396.674 4.000 0.640 -1.964 -0.038 -14.605 21.809 10.992 -4.844 14.729 -2.794 13.740 -6.055 18.411 -3.493 54.064 62.014 -3.325 -3.627 -3.516 -3.779 -3.032 -0.051 -0.385 2.906 4.496 40.347 1.100 0.003 0.002 4.275 -2.720 7.677 0.342 178.735 175.853 184.186 184.698 0.049 0.048 0.030 0.026 5629.694 758.293 7167.591 3053.973 -1.070 100.001 761.210 2126.771 1131.643 0.004 0.000 -7.427 -10.788 -1.846 -3.332 -1.671 -3.224 1.073 1.344 -0.110 0.107 3.629 -0.093 -0.083 6.028 3.178 7.993 1.116 9.394 3.760
18.326 1188.183 178.961 6328.105 4.000 0.643 -1.940 -0.037 -12.347 20.987 11.112 -4.662 14.768 -2.618 13.890 -5.827 18.460 -3.272 53.862 61.844 -3.112 -3.408 -3.431 -3.691 -2.972 -0.049 -0.369 2.853 4.376 40.397 1.100 0.003 0.002 4.267 -2.659 7.673 0.463 179.821 177.047 185.171 185.668 0.050 0.048 0.029 0.025 5615.784 797.152 7158.548 3104.613 -1.059 99.998 775.304 2122.042 1144.816 0.004 0.000 -7.201 -10.685 -1.840 -3.344 -1.683 -3.220 0.886 1.153 -0.110 0.107 3.631 -0.092 -0.087 6.015 3.216 7.726 1.141 9.327 3.792
18.386 1191.185 180.121 6338.517 4.000 0.649 -1.896 -0.036 -8.453 19.478 11.160 -4.434 14.778 -2.284 13.950 -5.543 18.473 -2.855 53.680 61.589 -2.800 -3.086 -3.339 -3.595 -2.923 -0.045 -0.352 2.805 4.221 40.422 1.099 0.003 0.002 4.233 -2.564 7.643 0.639 180.961 178.367 186.200 186.682 0.057 0.051 0.024 0.016 5579.130 856.289 7134.169 3177.852 -1.038 100.002 778.507 2113.508 1157.656 0.005 0.000 -6.995 -10.518 -1.828 -3.361 -1.705 -3.209 0.564 0.824 -0.110 0.107 3.632 -0.089 -0.093 5.999 3.263 7.234 1.169 9.228 3.848
18.504 1197.165 182.573 6383.534 4.000 0.655 -1.643 -0.029 -2.188 12.023 10.767 -3.427 14.358 -0.963 13.459 -4.284 17.948 -1.203 53.268 60.966 -2.028 -2.289 -2.611 -2.848 -2.398 -0.039 -0.249 2.477 3.401 40.472 1.097 0.003 0.002 3.892 -2.053 7.344 1.348 183.115 181.461 187.729 188.139 0.071 0.055 0.006 -0.011 5306.560 1182.039 6905.074 3488.877 -0.922 100.001 778.012 2055.773 1216.676 0.005 0.000 -6.536 -10.075 -1.878 -3.321 -1.807 -3.136 0.048 0.295 -0.110 0.108 3.632 -0.082 -0.104 5.851 3.451 5.470 1.351 7.984 3.791
18.563 1200.143 183.852 6406.811 4.000 0.653 -1.400 -0.024 -0.261 7.647 10.231 -2.474 13.853 0.189 12.789 -3.092 17.317 0.236 52.994 60.540 -1.600 -1.851 -2.068 -2.297 -1.972 -0.038 -0.185 2.286 2.918 40.504 1.096 0.003 0.002 3.527 -1.583 7.030 1.959 184.187 183.101 188.461 188.807 0.074 0.054 -0.004 -0.026 5032.792 1485.151 6663.568 3769.534 -0.810 99.999 777.379 1996.890 1272.153 0.005 0.000 -6.225 -9.755 -1.958 -3.249 -1.901 -3.062 -0.110 0.133 -0.110 0.108 3.632 -0.080 -0.103 5.680 3.608 4.266 1.452 6.579 3.548
18.624 1203.289 185.243 6434.719 4.000 0.649 -1.010 -0.013 2.267 2.723 9.243 -0.804 12.921 2.146 11.554 -1.004 16.151 2.683 52.550 59.863 -1.017 -1.259 -1.390 -1.613 -1.426 -0.040 -0.124 2.129 2.428 40.560 1.094 0.003 0.002 2.901 -0.819 6.444 2.946 185.335 184.871 189.336 189.589 0.032 0.022 0.006 -0.006 4574.672 1986.914 6257.434 4237.057 -0.618 100.002 776.620 1903.261 1359.412 0.005 0.000 -5.716 -9.250 -2.101 -3.119 -2.061 -2.935 -0.317 -0.078 -0.110 0.108 3.632 -0.079 -0.100 5.402 3.849 2.603 1.397 4.492 2.929
18.745 1209.576 187.987 6513.099 4.000 0.636 -0.412 0.001 0.993 -0.965 7.150 2.386 10.936 5.791 8.937 2.983 13.670 7.239 51.782 58.766 -0.385 -0.626 -0.424 -0.645 -0.559 -0.050 -0.070 2.013 2.025 40.678 1.092 0.003 0.002 1.901 0.414 5.556 4.278 187.854 187.897 191.725 191.838 -0.059 -0.035 0.029 0.056 3861.867 2817.351 5670.778 4928.218 -0.278 100.001 774.161 1748.052 1497.576 0.006 0.000 -4.897 -8.439 -2.396 -2.845 -2.334 -2.716 -0.207 0.033 -0.110 0.109 3.632 -0.085 -0.085 4.939 4.224 0.907 0.977 1.594 1.189
